yyyy-mm-dd, hh:mm:ss.ss, lat, lon, depth, ML, Nsta, RMS, intensity, locality
2001-04-23, 18:18:28.0, 56.139, -4.784, 4.1, 0.6, , , ," LOCH LONG,STRATHCLYDE "
2001-04-26, 00:26:38.6, 57.316, -5.523, 9.7, 0.8, , , ," LOCHCARRON,HIGHLAND "
2001-04-28, 17:41:08.2, 55.397, -3.229, 3.7, 1.4, , , ," ETTRICK,BORDERS "
2001-05-07, 09:43:33.8, 56.662, 3.285, 1.0, 4.2, , , 4+ ," EKOFISK "
2001-05-09, 16:38:26.5, 53.775, 1.324, 8.3, 2.6, , , ," SOUTHERN NORTH SEA "
2001-05-09, 23:31:17.4, 51.752, -3.735, 21.0, 1.2, , , ," YSTRADGYNLAIS,POWYS "
2001-05-12, 01:13:17.6, 55.405, -3.083, 7.5, 0.7, , , ," HAWICK,BORDERS "
2001-05-13, 08:26:59.4, 55.099, -3.638, 11.5, 3.0, , , 5 ," DUMFRIES,D & G "
2001-05-13, 08:49:51.0, 55.093, -3.630, 10.8, 0.7, , , ," DUMFRIES,D & G "
2001-05-13, 09:58:16.3, 55.095, -3.626, 9.7, 0.5, , , ," DUMFRIES,D & G "
2001-05-13, 11:21:09.2, 55.093, -3.628, 9.6, 0.8, , , ," DUMFRIES,D & G "
2001-05-13, 11:26:29.3, 55.096, -3.631, 10.8, 1.3, , , 3+ ," DUMFRIES,D & G "
2001-05-14, 04:28:57.0, 54.595, -3.705, 13.8, 0.5, , , ," SOLWAY FIRTH "
2001-05-14, 05:50:39.4, 62.444, 2.207, 13.8, 2.2, , , ," NORTHERN NORTH SEA "
2001-05-15, 07:19:33.0, 59.302, 2.124, 23.7, 2.4, , , ," NORTHERN NORTH SEA "
2001-05-31, 18:19:29.6, 53.401, -1.249, 0.0, 1.6, , , ," ROTHERHAM,SOUTH YORKS "
2001-05-31, 23:42:59.1, 50.977, -4.531, 26.4, 3.6, 28, 0.1, 5 ," OFF HARTLAND PT,DEVON "
2001-06-01, 06:18:07.0, 61.790, 3.057, 15.9, 3.7, , , ," NORTHERN NORTH SEA "
2001-06-01, 06:22:51.4, 61.664, 2.944, 9.7, 2.8, , , ," NORTHERN NORTH SEA "
2001-06-01, 06:26:20.2, 61.733, 3.038, 10.1, 2.3, , , ," NORTHERN NORTH SEA "
2001-06-05, 08:39:55.3, 50.111, -5.170, 5.6, 0.1, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 08:43:43.7, 50.109, -5.176, 6.2, 0.2, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 09:04:09.9, 50.109, -5.167, 6.6, 0.2, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 10:21:04.9, 51.431, -2.736, 5.1, 1.2, , , ," BRISTOL,AVON "
2001-06-05, 11:50:47.6, 50.110, -5.175, 6.8, 0.8, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 12:04:27.5, 50.110, -5.179, 6.7, 0.8, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 12:04:31.5, 50.115, -5.184, 8.0, 0.6, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 12:07:38.8, 50.110, -5.168, 5.9, 0.2, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 15:30:04.0, 50.109, -5.174, 6.0, 0.7, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 15:59:46.3, 50.109, -5.175, 6.2, 1.1, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 16:01:28.5, 50.105, -5.150, 5.5, 0.0, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 16:06:54.2, 50.109, -5.175, 6.3, 0.4, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 16:23:20.8, 50.110, -5.174, 6.3, 0.9, , , ," CONSTANTINE,CORNWALL "
2001-06-05, 16:48:32.5, 50.111, -5.170, 6.7, 0.4, , , ," CONSTANTINE,CORNWALL "
2001-06-09, 00:49:28.4, 50.109, -5.175, 6.3, 0.2, , , ," CONSTANTINE,CORNWALL "
2001-06-12, 06:39:55.9, 50.110, -5.175, 6.1, 0.6, , , ," CONSTANTINE,CORNWALL "
2001-06-17, 23:51:13.5, 60.445, 1.626, 10.3, 2.9, , , ," NORTHERN NORTH SEA "
2001-06-17, 23:51:12.2, 60.429, 1.872, 15.0, 3.0, , , ," NORTHERN NORTH SEA "
2001-06-20, 11:45:14.6, 51.948, -3.090, 28.8, 1.8, , , ," TALGARTH,POWYS "
2001-06-20, 21:33:38.7, 57.024, -5.790, 5.6, 1.7, , , 3+ ," MALLAIG,HIGHLAND "
2001-06-27, 03:06:19.8, 54.267, -2.275, 7.2, 2.2, , , 4+ ," SEDBERGH,CUMBRIA "
2001-07-11, 20:16:47.5, 53.046, -4.480, 10.1, 0.4, , , ," CAERNARVON BAY,GWYNEDD "
2001-07-13, 01:17:13.6, 55.535, -3.159, 8.6, 1.0, , , ," PEEBLES,BORDERS "
2001-07-17, 21:36:24.4, 51.636, -3.074, 4.3, 0.7, , , ," CWMBRAN,GWENT "
2001-07-21, 00:43:30.7, 56.653, -6.096, 4.3, 1.9, , , 3+ ," MULL,STRATHCLYDE "
2001-07-24, 04:12:04.6, 56.758, -5.508, 12.4, 1.4, , , ," FORT WILLIAM,HIGHLAND "
2001-07-24, 21:29:10.1, 57.591, -5.614, 4.1, 1.2, , , ," TORRIDON,HIGHLAND "
2001-07-25, 23:21:04.0, 57.466, -5.563, 14.0, 0.8, , , ," LOCHCARRON,HIGHLAND "
2001-07-26, 03:11:14.4, 53.059, -1.785, 0.1, 0.8, , , ," ASHBOURNE,DERBYSHIRE "
2001-07-31, 13:56:36.4, 52.219, -4.364, 8.1, 1.5, , , ," NEW QUAY,DYFED "
2001-08-09, 01:25:32.4, 55.250, -3.220, 14.6, 0.4, , , ," ESKDALEMUIR,D & G "
2001-08-13, 09:56:58.5, 60.480, 2.019, 15.0, 2.0, , , ," NORTHERN NORTH SEA "
2001-08-16, 00:34:59.7, 49.238, -2.164, 9.6, 0.1, , , ," JERSEY,CHANNEL ISLANDS "
2001-08-25, 03:10:13.6, 52.032, -2.837, 18.5, 0.4, , , ," HEREFORD,HER & WOR "
2001-08-30, 01:44:58.5, 53.842, -3.200, 8.0, 0.9, , , ," IRISH SEA "
2001-08-31, 22:32:24.4, 51.830, -2.906, 12.8, 1.0, , , ," ABERGAVENNY,GWENT "
2001-09-01, 12:09:52.0, 56.237, -3.744, 4.2, 1.8, , , 3+ ," BLACKFORD,TAYSIDE "
2001-09-02, 05:29:50.6, 57.641, -5.650, 4.1, 1.3, , , ," GAIRLOCH,HIGHAND "
2001-09-03, 22:06:29.9, 57.023, -5.780, 4.0, 0.5, , , ," MALLAIG,HIGHLAND "
2001-09-05, 03:48:21.4, 52.738, -2.960, 10.4, 1.1, , , ," SHREWSBURY,SHROPSHIRE "
2001-09-13, 23:45:34.3, 52.036, -2.832, 20.7, 1.0, , , ," HEREFORD,HER & WOR "
2001-09-14, 19:33:34.1, 57.653, -5.341, 5.2, 0.8, , , ," KINLOCHEWE,HIGHLAND "
2001-09-16, 02:44:31.4, 51.742, -4.134, 13.5, 1.8, , , ," LLANELLI,DYFED "
2001-09-18, 05:58:42.4, 62.189, 2.316, 15.0, 2.9, , , ," NORTHERN NORTH SEA "
2001-10-05, 22:49:03.5, 55.245, -3.490, 6.0, 0.5, , , ," JOHNSTONEBRIDGE,D & G "
2001-10-08, 10:33:14.1, 51.079, -4.537, 22.1, 1.5, , , ," OFF HARTLAND PT,DEVON "
2001-10-10, 02:52:25.3, 51.698, -3.255, 6.5, 3.1, , , 4 ," BARGOED,MID GLAMORGAN "
2001-10-10, 05:01:48.0, 51.700, -3.253, 5.3, 1.6, , , ," BARGOED,MID GLAMORGAN "
2001-10-14, 10:17:32.6, 53.373, 2.794, 15.0, 2.7, , , ," SOUTHERN NORTH SEA "
2001-10-17, 22:20:57.9, 56.369, -3.515, 5.9, , 6, 0.4, ," Fiji Islands Region "
2001-10-17, 23:03:11.1, 53.209, -2.745, 8.7, 2.4, , , ," CHESTER,CHESHIRE "
2001-10-17, 23:05:59.2, 53.208, -2.728, 9.2, 1.5, , , ," CHESTER,CHESHIRE "
2001-10-17, 23:21:08.7, 61.788, 2.354, 13.5, 1.8, , , ," NORTHERN NORTH SEA "
2001-10-17, 23:21:35.2, 53.206, -2.751, 6.9, 2.1, , , ," CHESTER,CHESHIRE "
2001-10-18, 03:50:13.6, 51.703, -3.255, 7.9, 2.5, , , 4+ ," BARGOED,MID GLAMORGAN "
2001-10-18, 08:10:45.6, 55.749, -5.231, 0.0, , 7, 0.3, ," "
2001-10-19, 13:03:56.5, 55.926, -3.814, 0.0, , 6, 0.4, ," "
2001-10-22, 15:16:48.3, 51.702, -3.254, 7.6, 1.6, , , ," BARGOED,MID GLAMORGAN "
2001-10-28, 16:25:24.9, 52.835, -0.849, 14.4, 4.1, , , 5+ ," MELTON MOWBRAY,LEICS "
2001-11-01, 01:56:11.4, 51.069, -4.585, 26.9, 1.1, , , ," OFF HARTLAND PT,DEVON "
2001-11-02, 04:25:14.0, 53.049, -3.348, 10.5, 1.4, , , ," RUTHIN,CLWYD "
2001-11-02, 19:59:18.0, 49.998, -5.053, 23.8, 1.5, , , ," OFF LIZARD PT,CORNWALL "
2001-11-02, 20:01:00.1, 49.997, -5.050, 24.1, 1.2, , , ," OFF LIZARD PT,CORNWALL "
2001-11-05, 02:52:18.9, 53.156, -4.466, 8.4, 2.1, 19, 0.4, 2+ ," ANGLESEY,GWYNEDD "
2001-11-07, 04:23:11.7, 57.031, -5.766, 6.8, 0.6, , , ," MALLAIG,HIGHLAND "
2001-11-13, 17:02:02.0, 56.998, -5.389, 6.0, 2.2, , , ," FORT WILLIAM,HIGHLAND "
2001-11-15, 06:35:54.0, 51.325, -2.715, 16.9, 1.8, , , ," BRISTOL,AVON "
2001-11-25, 21:09:19.1, 52.735, -2.979, 12.1, 1.4, , , ," SHREWSBURY,SHROPSHIRE "
2001-11-27, 17:51:16.1, 52.959, -3.726, 12.2, 1.5, , , ," BALA,GWYNEDD "
2001-11-29, 06:15:40.5, 56.884, -4.244, 2.5, 1.3, 24, 0.7, ," DALWHINNIE,HIGHLAND "
2001-11-30, 02:46:14.9, 50.108, -6.420, 5.1, 1.9, , , ," NW OF SCILLY ISLES "
2001-12-01, 21:14:24.9, 56.698, -5.150, 7.8, 1.5, , , 4+ ," BALLACHULISH,HIGHLAND "
2001-12-05, 18:24:12.2, 57.199, -5.423, 12.0, 0.1, , , ," GLEN SHEIL,HIGHLAND "
2001-12-06, 06:42:53.0, 52.949, -4.391, 24.9, 1.2, , , ," LLEYN PENINSULA "
2001-12-08, 17:47:05.5, 57.605, -5.402, 5.4, 0.6, , , ," KINLOCHEWE,HIGHLAND "
2001-12-10, 04:05:51.5, 53.243, -1.123, 0.3, 1.8, , , ," WORKSOP,NOTTS E "
2001-12-11, 06:31:06.4, 56.243, -4.028, 5.5, 1.7, , , ," DUNBLANE,CENTRAL "
2001-12-11, 07:50:59.7, 56.240, -4.026, 5.2, 1.5, , , ," DUNBLANE,CENTRAL "
2001-12-11, 21:47:46.4, 52.958, -4.380, 21.9, 0.7, , , ," LLEYN PENINSULA "
2001-12-16, 13:25:20.0, 53.692, -2.002, 9.8, 2.6, , , 4+ ," HALIFAX,WEST YORKSHIRE "
2001-12-19, 15:13:25.7, 55.234, -3.490, 7.0, 1.3, , , ," JOHNSTONEBRIDGE,D & G "
2001-12-19, 20:58:45.1, 56.239, -3.742, 4.8, 2.1, , , 3+ ," BLACKFORD,TAYSIDE "
2001-12-19, 21:30:35.0, 56.245, -3.730, 5.8, 1.3, , , 3+ ," BLACKFORD,TAYSIDE "
2001-12-20, 03:56:33.3, 52.734, -2.971, 7.7, 1.4, , , ," WELSHPOOL,POWYS "
2001-12-21, 09:34:56.9, 58.726, 0.550, 18.1, 2.7, , , ," NORTHERN NORTH SEA "
2002-01-06, 17:14:57.5, 53.233, -1.040, 1.0, 1.6, , , ," OLLERTON,NOTTS "
2002-01-08, 18:00:12.1, 50.097, -5.216, 4.2, 0.2, , , ," HELSTON,CORNWALL "
2002-01-09, 09:52:25.8, 57.032, -5.761, 7.5, 0.4, , , ," MALLAIG,HIGHLAND "
2002-01-09, 10:52:23.5, 57.027, -5.781, 8.6, 1.9, , , ," MALLAIG,HIGHLAND "
2002-01-10, 22:14:37.0, 56.997, -5.314, 9.8, 0.6, , , ," LOCH QUOICH,HIGHLAND "
2002-01-14, 00:18:36.4, 50.079, -2.991, 0.5, 1.9, , , ," ENGLISH CHANNEL "
2002-01-23, 01:05:27.3, 53.225, -1.064, 2.1, 1.3, , , ," WORKSOP,NOTTS E "
2002-01-28, 00:30:09.2, 51.702, -3.258, 5.1, 1.7, , , ," BARGOED,MID GLAMORGAN "
2002-01-28, 00:30:14.8, 51.700, -3.257, 6.3, 2.5, , , ," BARGOED,MID GLAMORGAN "
2002-01-30, 17:06:09.8, 53.308, 1.226, 21.9, 3.5, , , ," SOUTHERN NORTH SEA "
2002-02-09, 21:02:46.3, 57.021, -5.850, 5.4, 0.8, 6, 0.2, ," MALLAIG,HIGHLAND "
2002-02-12, 19:13:16.2, 51.701, -3.256, 5.2, 3.0, 11, 0.1, 4+ ," BARGOED,MID GLAMORGAN "
2002-02-14, 19:00:38.2, 59.793, 2.536, 15.0, 4.0, 21, 0.5, ," NORTHERN NORTH SEA "
2002-02-17, 15:44:06.7, 51.706, -3.261, 2.4, 2.0, 10, 0.1, ," BARGOED,MID GLAMORGAN "
2002-02-23, 21:42:27.6, 52.654, -4.270, 14.5, 1.3, 11, 0.1, ," CARDIGAN BAY "
2002-02-24, 23:18:35.4, 51.700, -3.272, 3.2, 1.7, 9, 0.1, ," BARGOED,MID GLAMORGAN "
2002-02-25, 03:46:04.3, 57.021, -5.830, 5.3, 0.4, 7, 0.1, ," MALLAIG,HIGHLAND "
2002-02-25, 06:10:37.3, 57.020, -5.811, 3.6, 0.8, 6, 0.1, ," MALLAIG,HIGHLAND "
2002-03-03, 08:10:39.9, 52.122, -2.710, 13.5, 0.8, 5, 0.0, ," HEREFORD,HER & WOR "
2002-03-08, 21:46:37.2, 55.298, -3.171, 19.2, , 4, 0.0, ," ESKDALEMUIR,D & G "
2002-03-16, 00:21:24.7, 57.007, -4.719, 7.7, 2.0, 8, 0.2, ," INVERGARRY,HIGHLAND "
2002-03-16, 05:07:14.7, 51.702, -3.266, 2.2, 1.4, 7, 0.1, ," BARGOED,MID GLAMORGAN "
2002-03-17, 00:45:54.0, 52.300, -2.824, 21.4, 0.6, 6, 0.1, ," LEOMINSTER,HER & WOR "
2002-03-24, 11:17:59.0, 55.311, -3.071, 18.0, 0.0, 4, 0.0, ," ESKDALE,D & G "
2002-03-29, 16:50:35.0, 55.118, -3.599, 11.9, 1.0, 5, 0.1, ," DUMFRIES,D & G "
2002-04-04, 08:45:46.8, 51.662, -3.402, 8.0, 1.5, 6, 0.1, ," MOUNTAIN ASH,MID GLAMO "
2002-04-05, 08:10:51.4, 60.861, -0.211, 8.0, 1.5, 5, 0.3, ," NORTHERN NORTH SEA "
2002-04-10, 04:47:18.6, 58.062, -3.755, 4.1, 0.8, 10, 0.2, ," BRORA,HIGHLAND "
2002-04-18, 22:54:18.4, 57.110, -4.084, 5.1, 0.7, 11, 0.1, ," KINGUSSIE,HIGHLAND "
2002-04-23, 21:30:26.7, 53.496, 2.497, 10.0, 2.7, 7, 0.3, ," SOUTHERN NORTH SEA "
2002-04-26, 03:25:31.3, 52.833, -4.385, 11.9, 2.1, 12, 0.1, ," PWLLHELI,GWYNEDD "
2002-04-28, 13:09:37.8, 57.331, -5.339, 3.2, 0.9, 6, 0.1, ," SHIEL BRIDGE,HIGHLAND "
2002-05-02, 01:48:03.1, 57.015, -4.796, 3.3, 2.3, 11, 0.1, 3+ ," LOCH LOCHY,HIGHLAND "
2002-05-03, 02:46:30.5, 52.311, -3.258, 16.0, 1.0, 6, 0.1, ," LLANDRINDOD WELLS,POWY "
2002-05-03, 08:49:08.2, 57.328, -5.335, 3.0, 1.2, 8, 0.1, ," SHIEL BRIDGE,HIGHLAND "
2002-05-03, 18:44:58.9, 57.327, -5.334, 3.5, 2.3, 9, 0.1, 3+ ," SHIEL BRIDGE,HIGHLAND "
2002-05-03, 18:46:29.7, 57.324, -5.331, 2.7, 2.0, 8, 0.1, 3+ ," SHIEL BRIDGE,HIGHLAND "
2002-05-03, 21:35:09.7, 57.333, -5.335, 3.5, 1.4, 7, 0.1, 2+ ," SHIEL BRIDGE,HIGHLAND "
2002-05-15, 07:21:39.7, 51.601, -2.872, 24.0, 1.2, 6, 0.0, ," NEWPORT,GWENT "
2002-05-24, 01:49:41.0, 61.739, 3.102, 15.0, 3.8, 7, 0.2, ," NORWEGIAN COAST "
2002-05-25, 00:29:04.4, 57.973, -5.220, 7.0, 1.5, 8, 0.2, ," ULLAPOOL,HIGHLAND "
2002-05-25, 09:23:52.1, 53.187, -4.041, 16.8, 1.2, 12, 0.1, ," BETHESDA,GWYNEDD "
2002-05-25, 21:04:01.0, 57.398, -5.778, 11.7, 2.1, 10, 0.2, ," PLOCKTON,HIGHLAND "
2002-05-30, 06:20:55.2, 55.187, -3.326, 14.4, 0.2, 4, 0.1, ," BORELAND,D & G "
2002-06-01, 01:43:02.6, 52.965, -4.417, 21.0, 0.7, 10, 0.1, ," LLEYN PENINSULA,GWYNED "
2002-06-06, 06:18:08.5, 52.955, -4.385, 7.2, 0.6, 11, 0.0, ," PWLLHELI,GWYNEDD "
2002-06-06, 12:25:44.7, 53.371, -2.362, 10.6, 1.7, 10, 0.1, ," ALTRINCHAM,CHESHIRE "
2002-06-09, 05:03:49.2, 57.173, -5.661, 3.0, 1.7, 9, 0.1, ," KYLE OF LOCHALSH,HIGHL "
2002-06-09, 18:34:59.8, 54.189, -3.537, 4.6, 0.8, 7, 0.1, ," IRISH SEA "
2002-06-10, 23:52:44.4, 57.384, -5.613, 3.4, 0.9, 5, 0.2, ," PLOCKTON,HIGHLAND "
2002-06-20, 17:26:41.8, 51.567, -3.081, 14.3, 2.9, 13, 0.1, 3+ ," CARDIFF,S GLAMORGAN "
2002-06-22, 07:14:10.2, 53.380, -1.807, 16.4, 1.7, 11, 0.2, ," GLOSSOP,DERBYSHIRE "
2002-06-28, 00:53:18.8, 57.489, -5.592, 10.0, 1.0, 3, 0.1, ," TORRIDON,HIGHLAND "
2002-07-01, 02:02:34.6, 55.192, -3.164, 5.9, 0.7, 8, 0.1, ," LANGHOLM,D & G "
2002-07-01, 12:25:13.8, 52.967, -4.392, 21.4, 0.2, 8, 0.1, ," LLEYN PENINSULA,GWYNED "
2002-07-04, 09:54:33.9, 53.132, -4.396, 9.8, 0.4, 9, 0.1, ," CAERNARVON BAY,GWYNEDD "
2002-07-05, 21:46:44.5, 50.491, -4.998, 3.6, 0.4, 12, 0.4, ," NEWQUAY,CORNWALL "
2002-07-08, 05:55:40.2, 53.000, -1.075, 14.3, 1.7, 7, 0.1, ," LAMBLEY,NOTTS "
2002-07-12, 22:39:52.9, 53.639, -1.195, 1.6, 1.7, 9, 0.3, ," PONTEFRACT,W YORKS "
2002-07-14, 21:55:51.8, 56.226, -4.996, 7.5, 1.7, 9, 0.1, ," INVERARAY S'CLYDE "
2002-07-16, 01:01:58.3, 55.192, -3.166, 5.7, 1.1, 7, 0.1, ," LANGHOLM,D & G "
2002-07-20, 02:10:34.2, 52.897, 2.218, 15.0, 2.3, 9, 0.3, ," SOUTHERN NORTH SEA "
2002-07-20, 08:32:00.2, 53.893, -3.557, 16.6, 1.9, 16, 0.2, ," IRISH SEA "
2002-07-31, 08:22:32.7, 51.969, -1.637, 20.9, 1.8, 10, 0.1, ," MORETON-IN-MARSH,GLOS "
2002-08-01, 03:16:49.1, 56.243, -3.750, 5.1, 1.7, 11, 0.1, 3+ ," BLACKFORD,TAYSIDE "
2002-08-01, 23:14:56.5, 51.812, -3.006, 15.3, 1.6, 11, 0.1, ," ABERGAVENNY,GWENT "
2002-08-03, 01:40:04.0, 55.875, -5.348, 13.0, 1.1, 9, 0.1, ," TARBERT,STRATHCLYDE "
2002-08-06, 05:00:07.6, 56.093, -6.412, 10.0, 1.4, 11, 0.2, ," IS OF COLONSAY,S'CLYDE "
2002-08-20, 07:05:03.5, 55.042, -2.815, 12.3, 0.4, 10, 0.2, ," LONGTOWN,CUMBRIA "
2002-08-22, 03:20:29.0, 53.238, -1.110, 3.7, 1.4, 8, 0.1, ," WORKSOP,NOTTS "
2002-08-23, 21:36:17.6, 51.003, -4.653, 30.2, 1.6, 12, 0.2, ," OFF HARTLAND PT,DEVON "
2002-08-25, 04:43:31.6, 58.110, 0.728, 20.0, 3.3, 36, 0.3, ," CENTRAL NORTH SEA "
2002-08-28, 10:09:54.9, 61.623, -0.199, 15.0, 2.3, 9, 0.5, ," NORTH OF SHETLAND "
2002-08-29, 18:27:23.7, 52.997, -4.961, 15.0, 0.3, 8, 0.1, ," CAERNARVON BAY,GWYNEDD "
2002-09-04, 10:48:05.7, 56.596, -5.749, 7.6, 2.3, 10, 0.2, ," LOCHALINE,HIGHLAND "
2002-09-06, 12:30:45.9, 61.502, 3.412, 5.6, 3.1, 9, 0.4, ," NORTHERN NORTH SEA "
2002-09-07, 19:17:23.0, 53.107, -1.889, 12.9, 1.8, 9, 0.1, ," LEEK,STAFFS "
2002-09-11, 18:58:13.9, 56.077, -5.838, 5.8, 1.4, 8, 0.2, ," ISLE OF JURA,S'CLYDE "
2002-09-13, 05:45:35.8, 56.240, -3.740, 5.4, 1.3, 9, 0.1, ," BLACKFORD,TAYSIDE "
2002-09-14, 04:40:42.9, 59.044, 1.647, 15.0, 3.4, 15, 0.3, ," NORTHERN NORTH SEA "
2002-09-15, 08:15:33.2, 58.952, 1.293, 15.4, 1.9, 5, 0.2, ," NORTHERN NORTH SEA "
2002-09-18, 05:20:10.3, 51.713, -3.588, 1.5, 2.1, 11, 0.2, ," GLYN-NEATH,W GLAMORGAN "
2002-09-22, 23:53:14.8, 52.533, -2.159, 14.0, 4.7, 55, 0.3, 5 ," DUDLEY,W MIDLANDS "
2002-09-23, 03:32:15.9, 52.522, -2.136, 9.3, 2.7, 17, 0.2, 3+ ," DUDLEY,W MIDLANDS "
2002-09-24, 09:29:19.0, 52.521, -2.138, 7.9, 1.2, 7, 0.2, ," DUDLEY,W MIDLANDS "
2002-09-26, 02:31:13.6, 49.049, -2.003, 8.4, 1.0, 6, 0.0, ," JERSEY,CHANNEL ISLANDS "
2002-09-29, 19:39:56.9, 59.333, 1.686, 15.0, 1.7, 6, 0.4, ," NORTHERN NORTH SEA "
2002-10-01, 23:30:27.6, 59.629, 2.100, 19.5, 2.0, 3, 0.2, ," NORTHERN NORTH SEA "
2002-10-02, 00:47:59.3, 56.244, -3.753, 3.0, 0.4, 8, 0.1, ," BLACKFORD,TAYSIDE "
2002-10-07, 22:31:47.8, 50.527, -3.740, 4.5, 2.1, 10, 0.1, ," ASHBURTON,DEVON "
2002-10-08, 02:08:33.9, 53.472, -1.176, 0.2, 1.2, 6, 0.0, ," DONCASTER,S YORKSHIRE "
2002-10-09, 21:03:07.7, 55.117, -3.614, 7.2, 1.3, 13, 0.2, 2+ ," DUMFRIES,D & G "
2002-10-10, 21:59:32.0, 53.467, -1.160, 1.7, 1.0, 7, 0.2, ," DONCASTER,S YORKSHIRE "
2002-10-12, 00:42:26.1, 59.934, 0.017, 12.3, 3.5, 9, 0.2, ," NORTHERN NORTH SEA "
2002-10-13, 07:27:50.9, 53.506, -1.185, 11.5, 1.5, 8, 0.1, ," DONCASTER,S YORKSHIRE "
2002-10-13, 10:03:37.4, 53.444, -1.202, 1.0, 1.5, 8, 0.4, ," MALTBY,S YORKSHIRE "
2002-10-14, 01:59:52.1, 53.453, -1.195, 1.0, 1.3, 6, 0.3, ," MALTBY,S YORKSHIRE "
2002-10-16, 07:11:09.4, 52.307, -2.742, 17.4, 1.0, 6, 0.1, ," LUDLOW,SHROPSHIRE "
2002-10-19, 01:21:26.6, 53.506, -2.203, 5.0, 1.4, 11, 0.3, ," GREATER MANCHESTER "
2002-10-19, 01:44:59.5, 53.504, -2.186, 5.0, 1.4, 5, 0.2, ," GREATER MANCHESTER "
2002-10-21, 00:33:59.8, 52.057, -3.388, 12.3, 1.7, 11, 0.1, ," BRECON,POWYS "
2002-10-21, 07:29:20.4, 53.490, -2.198, 5.0, 1.8, 7, 0.4, ," GREATER MANCHESTER "
2002-10-21, 07:45:15.8, 53.475, -2.196, 5.0, 3.2, 22, 0.4, 4+ ," GREATER MANCHESTER "
2002-10-21, 08:04:58.7, 53.497, -2.210, 5.0, 2.3, 9, 0.3, 3+ ," GREATER MANCHESTER "
2002-10-21, 11:15:06.6, 53.490, -2.155, 5.0, 1.8, 6, 0.4, ," GREATER MANCHESTER "
2002-10-21, 11:42:34.7, 53.481, -2.195, 2.3, 3.9, 21, 0.2, 5+ ," GREATER MANCHESTER "
2002-10-21, 11:42:56.9, 53.478, -2.218, 5.0, 3.5, 7, 0.3, 4+ ," GREATER MANCHESTER "
2002-10-21, 11:56:46.0, 53.441, -2.139, 5.0, 2.0, 6, 0.2, ," GREATER MANCHESTER "
2002-10-21, 16:22:21.8, 53.480, -2.193, 5.0, 2.0, 11, 0.4, ," GREATER MANCHESTER "
2002-10-21, 17:02:42.1, 53.502, -2.211, 5.0, 2.2, 9, 0.4, ," GREATER MANCHESTER "
2002-10-21, 22:34:38.3, 53.472, -2.183, 5.0, 2.1, 9, 0.3, ," GREATER MANCHESTER "
2002-10-22, 00:24:22.0, 53.471, -2.170, 5.0, 1.6, 8, 0.3, ," GREATER MANCHESTER "
2002-10-22, 00:41:49.9, 53.502, -2.118, 5.0, 1.6, 8, 0.3, ," GREATER MANCHESTER "
2002-10-22, 03:39:37.6, 53.463, -2.219, 5.0, 2.9, 20, 0.3, 4+ ," GREATER MANCHESTER "
2002-10-22, 03:54:02.4, 53.464, -2.154, 5.0, 2.0, 7, 0.5, 2+ ," GREATER MANCHESTER "
2002-10-22, 04:02:45.9, 53.484, -2.198, 5.0, 1.8, 6, 0.2, ," GREATER MANCHESTER "
2002-10-22, 04:08:51.9, 53.492, -2.121, 5.0, 1.5, 4, 0.1, 2+ ," GREATER MANCHESTER "
2002-10-22, 04:27:19.0, 53.481, -2.133, 5.0, 1.3, 5, 0.1, ," GREATER MANCHESTER "
2002-10-22, 06:20:57.5, 53.483, -2.202, 5.0, 2.0, 7, 0.2, ," GREATER MANCHESTER "
2002-10-22, 06:27:24.7, 53.491, -2.079, 5.0, 1.7, 9, 0.2, ," GREATER MANCHESTER "
2002-10-22, 09:47:02.3, 53.480, -2.147, 5.0, 1.7, 7, 0.3, ," GREATER MANCHESTER "
2002-10-22, 12:28:08.4, 53.473, -2.146, 4.2, 3.1, 11, 0.1, 4+ ," GREATER MANCHESTER "
2002-10-22, 12:51:59.6, 53.468, -2.095, 5.0, 1.4, 4, 0.1, ," GREATER MANCHESTER "
2002-10-22, 13:38:27.9, 53.491, -2.188, 5.0, 1.9, 11, 0.2, ," GREATER MANCHESTER "
2002-10-22, 16:53:41.0, 53.488, -2.145, 5.0, 2.4, 17, 0.3, 2+ ," GREATER MANCHESTER "
2002-10-23, 01:53:28.8, 53.477, -2.157, 5.0, 2.8, 9, 0.1, 3+ ," GREATER MANCHESTER "
2002-10-23, 03:57:47.6, 53.493, -2.051, 5.0, 1.6, 7, 0.2, ," GREATER MANCHESTER "
2002-10-23, 04:46:21.1, 53.514, -2.211, 5.0, 1.6, 9, 0.6, ," GREATER MANCHESTER "
2002-10-23, 05:44:34.8, 53.475, -2.125, 3.6, 1.9, 7, 0.2, 2+ ," GREATER MANCHESTER "
